75	75
10	0	0	0	0	0	11	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	15	0	0	15	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	20	0	0	19	0	0	0	0	0	10	0	0	0	0	17	0	0	0	11	0	0	0	0	0	0	0	0	0	
0	0	0	0	3	0	0	0	0	0	0	0	19	0	0	0	1	12	1	0	4	0	0	0	0	0	17	0	2	0	1	0	0	0	0	0	0	0	17	17	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1	0	0	0	0	0	0	13	13	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	1	0	0	17	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	3	11	0	0	0	0	0	0	16	0	0	0	0	0	15	0	0	0	0	0	0	0	18	0	0	1	0	11	0	
0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	1	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	19	0	18	0	0	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	14	0	
0	0	0	0	0	0	4	0	16	0	0	1	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	16	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	18	0	17	1	0	0	0	0	12	0	0	0	0	17	0	0	0	20	0	0	0	1	0	
0	0	20	0	0	0	15	0	0	0	0	0	17	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	
3	0	1	0	0	0	0	0	0	0	0	0	0	17	11	0	0	13	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	12	18	0	0	0	0	0	0	0	0	0	3	0	
0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	3	0	0	7	0	1	0	0	0	15	0	1	0	10	3	0	0	0	0	0	0	0	0	0	0	0	3	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	2	0	1	0	0	0	0	11	0	0	1	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	20	0	0	
0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	
0	19	0	0	0	0	0	0	0	0	19	12	0	0	0	0	0	0	18	0	0	14	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	10	0	14	0	0	0	14	0	0	0	0	0	0	6	0	20	0	0	0	1	0	0	0	0	18	1	
1	0	0	0	0	0	0	0	6	0	0	19	0	12	0	0	0	0	0	10	0	10	0	0	0	0	14	0	0	0	19	1	0	13	0	0	0	18	0	0	0	0	11	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	
0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	2	0	0	0	0	0	0	0	10	0	0	0	0	0	11	11	14	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	
0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	16	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	10	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0	13	0	0	0	0	0	12	0	0	0	0	0	0	
15	0	0	0	0	10	0	0	0	0	0	17	0	0	0	0	1	0	0	0	2	18	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	10	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	1	
0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	2	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	14	0	2	0	0	1	0	0	0	0	20	0	0	0	0	18	0	0	
0	0	0	0	1	0	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	16	0	14	0	0	0	13	0	0	0	0	12	0	0	17	17	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	
0	16	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	13	0	13	0	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	0	0	0	0	18	0	0	0	0	0	17	0	0	0	0	15	0	0	0	0	0	16	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	
0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	14	0	0	0	1	0	0	0	0	20	0	16	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	18	0	0	0	0	0	0	0	1	0	1	0	0	0	0	18	0	0	0	0	
2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	20	0	0	13	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	14	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	
0	1	0	0	15	0	15	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	12	0	0	0	5	0	16	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	2	0	
0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	9	0	15	1	0	0	0	0	0	0	0	10	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	7	0	0	0	0	0	17	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	20	2	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	15	0	0	15	0	0	0	17	0	0	0	0	0	20	0	0	0	10	0	0	0	0	0	13	0	0	0	0	0	15	1	17	0	0	0	10	0	0	0	0	
0	0	0	0	18	0	3	0	11	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	6	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	5	0	0	0	0	0	0	0	0	10	0	12	0	0	
0	0	0	3	0	0	0	0	0	0	0	0	10	0	0	11	14	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
0	0	19	0	0	0	2	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	12	0	1	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10	0	0	0	0	0	13	0	0	0	0	14	0	14	0	0	10	0	0	0	
0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	
0	2	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	20	0	0	20	1	0	0	0	0	12	0	19	0	0	20	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	12	0	0	0	10	0	0	19	0	2	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	1	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	
0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	12	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	1	0	0	0	0	0	11	0	13	0	0	16	0	0	3	0	
0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	17	0	0	0	16	0	0	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	13	0	0	2	0	0	0	
0	0	0	5	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	4	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	12	0	1	0	0	16	0	0	
2	0	0	0	0	10	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	16	0	16	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	16	0	0	
0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	17	0	5	0	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	0	15	1	0	0	1	0	0	0	0	12	0	0	4	0	0	1	0	1	0	0	0	0	1	15	0	0	0	0	0	0	10	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	15	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	20	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	12	0	0	0	19	0	10	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	2	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	
0	0	16	0	0	0	13	0	0	18	0	0	0	0	0	0	0	0	18	2	0	0	0	0	0	0	0	10	0	0	0	11	0	0	0	0	14	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	20	0	0	10	0	0	0	3	
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	11	0	2	0	0	0	0	0	11	0	0	0	0	0	0	0	14	0	0	0	0	0	1	0	13	0	9	16	16	0	0	0	0	0	0	0	15	0	0	0	0	8	0	0	0	0	0	0	12	0	10	0	0	
1	0	0	13	0	0	0	0	0	15	0	0	0	0	0	0	0	19	19	0	0	0	2	0	0	0	0	0	0	0	0	0	1	15	0	0	2	0	0	0	15	0	0	0	0	0	0	0	0	4	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	
0	1	0	0	0	0	0	0	0	0	0	0	0	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	20	20	12	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	17	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	
0	0	11	0	0	1	0	19	14	14	0	0	0	0	0	1	0	0	2	0	0	14	0	0	17	0	0	2	14	0	0	0	0	15	0	0	0	0	11	0	0	2	15	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0	
0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	14	0	2	0	0	0	0	0	0	17	0	0	2	0	0	0	0	0	0	0	2	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	9	0	0	0	11	0	0	0	0	0	
0	2	0	0	0	0	0	0	3	0	0	1	0	17	1	0	0	20	0	0	0	0	0	0	0	13	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	1	0	0	16	0	12	0	12	1	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	6	
0	0	0	0	11	12	10	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	1	0	1	0	0	10	0	10	1	0	0	0	0	0	0	0	0	13	0	12	0	0	0	5	11	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	0	0	0	
10	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	13	0	
0	0	0	0	0	15	0	4	0	0	0	0	0	0	15	0	0	0	1	0	0	16	1	0	0	0	2	0	0	0	0	1	0	10	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	13	0	0	0	0	0	0	14	0	0	0	10	0	1	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	13	0	0	0	0	20	0	0	0	14	1	0	0	0	0	0	0	2	0	10	0	0	0	
10	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	9	0	0	0	0	0	0	0	19	0	
0	0	14	0	0	0	0	17	0	0	0	14	0	0	0	2	0	0	0	0	1	0	17	0	0	10	0	0	11	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0	0	
0	14	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	1	11	0	11	0	0	0	0	0	17	14	14	0	0	0	13	0	0	4	0	4	0	0	0	0	0	1	0	17	17	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	15	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	5	0	0	0	1	0	0	0	0	0	17	0	18	0	0	0	0	0	0	0	0	4	0	0	0	1	0	13	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	
0	12	0	0	12	1	0	15	0	0	0	0	11	0	0	0	0	0	0	0	19	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	13	0	0	0	0	0	16	0	0	0	0	0	
0	1	0	0	3	0	17	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	19	0	0	0	0	0	13	19	0	0	0	0	0	0	20	0	0	0	12	0	0	0	0	16	12	12	0	0	0	0	
1	0	0	0	0	0	0	0	15	0	13	0	0	0	0	0	4	0	0	0	1	0	0	0	13	0	13	0	12	0	0	1	0	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	2	0	0	0	0	0	12	11	0	0	0	14	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	2	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	3	0	0	0	0	14	14	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	
0	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	
